Date, Open, High, Low, Close, Volume
01/19/11,13.1,13.1,13.1,13.1,20100
01/18/11,13,13,13,13,29000
01/17/11,13.05,13.05,13.05,13.05,8600
01/14/11,12.95,12.95,12.95,12.95,106900
01/13/11,12.95,12.95,12.95,12.95,9000
01/12/2011,12.75,12.75,12.75,12.75,232400
01/11/2011,12.95,12.95,12.95,12.95,85900
01/10/2011,13,13,13,13,264000
01/07/2011,13.6,13.6,13.6,13.6,51400
01/06/2011,13.7,13.7,13.7,13.7,89700
01/05/2011,13.7,13.7,13.7,13.7,6400
01/04/2011,13.65,13.65,13.65,13.65,9000
01/03/2011,13.35,13.35,13.35,13.35,83400
12/31/10,13.05,13.05,13.05,13.05,61200
12/30/10,13.4,13.4,13.4,13.4,4000
12/29/10,13.2,13.2,13.2,13.2,13600
12/27/10,13.2,13.2,13.2,13.2,1000
12/24/10,13.2,13.2,13.2,13.2,3800
12/23/10,13,13,13,13,5200
12/22/10,12.95,12.95,12.95,12.95,81800
12/21/10,12.95,12.95,12.95,12.95,148100
12/20/10,12.95,12.95,12.95,12.95,133400
12/17/10,13,13,13,13,118200
12/16/10,13.35,13.35,13.35,13.35,29100
12/15/10,13.1,13.1,13.1,13.1,17700
12/14/10,13,13,13,13,32600
12/10/2010,13,13,13,13,56200
12/09/2010,12.8,12.8,12.8,12.8,992800
12/08/2010,12.95,12.95,12.95,12.95,33200
12/07/2010,13,13,13,13,21000
12/06/2010,12.95,12.95,12.95,12.95,48800
12/03/2010,12.8,12.8,12.8,12.8,33200
12/02/2010,12.75,12.75,12.75,12.75,32400
12/01/2010,12.85,12.85,12.85,12.85,29000
11/30/10,12.75,12.75,12.75,12.75,9700
11/29/10,12.8,12.8,12.8,12.8,23000
11/26/10,12.65,12.65,12.65,12.65,6000
11/25/10,13.05,13.05,13.05,13.05,59500
11/24/10,12.95,12.95,12.95,12.95,143400
11/23/10,13.2,13.2,13.2,13.2,27000
11/22/10,13.5,13.5,13.5,13.5,72700
11/19/10,13.8,13.8,13.8,13.8,45900
11/18/10,13.7,13.7,13.7,13.7,4900
11/17/10,13.65,13.65,13.65,13.65,4500
11/16/10,13.55,13.55,13.55,13.55,11600
11/15/10,13.85,13.85,13.85,13.85,9700
11/12/2010,13.95,13.95,13.95,13.95,55600
11/11/2010,13.5,13.5,13.5,13.5,6400
11/10/2010,13.85,13.85,13.85,13.85,75000
11/09/2010,13.95,13.95,13.95,13.95,40500
11/08/2010,14,14,14,14,94100
11/05/2010,14.2,14.2,14.2,14.2,86400
11/04/2010,14.4,14.4,14.4,14.4,7800
11/03/2010,14.45,14.45,14.45,14.45,80000
11/02/2010,14.45,14.45,14.45,14.45,45500
11/01/2010,14.5,14.5,14.5,14.5,31700
10/29/10,14.6,14.6,14.6,14.6,69200
10/28/10,14.5,14.5,14.5,14.5,204100
10/27/10,14.5,14.5,14.5,14.5,138300
10/26/10,14.45,14.45,14.45,14.45,111500
10/25/10,14.35,14.35,14.35,14.35,33800
10/22/10,14.1,14.1,14.1,14.1,71600
10/21/10,14.05,14.05,14.05,14.05,50300
10/19/10,14,14,14,14,29900
10/18/10,13.95,13.95,13.95,13.95,69600
10/15/10,13.95,13.95,13.95,13.95,58300
10/14/10,13.8,13.8,13.8,13.8,30200
10/13/10,13.75,13.75,13.75,13.75,54300
10/12/2010,13.65,13.65,13.65,13.65,81600
10/11/2010,13.8,13.8,13.8,13.8,66300
10/08/2010,13.6,13.6,13.6,13.6,37500
10/07/2010,13.3,13.3,13.3,13.3,72300
10/06/2010,13.05,13.05,13.05,13.05,147800
10/05/2010,13,13,13,13,44200
10/04/2010,13,13,13,13,82400
10/01/2010,13.1,13.1,13.1,13.1,53400
09/30/10,13.3,13.3,13.3,13.3,149700
09/29/10,13.55,13.55,13.55,13.55,355200
09/28/10,13.45,13.45,13.45,13.45,15100
09/27/10,13.35,13.35,13.35,13.35,9400
09/24/10,13.15,13.15,13.15,13.15,38600
09/23/10,13.3,13.3,13.3,13.3,19100
09/22/10,13.15,13.15,13.15,13.15,65100
09/21/10,13.5,13.5,13.5,13.5,64900
09/20/10,13.5,13.5,13.5,13.5,145800
09/17/10,13.55,13.55,13.55,13.55,58600
09/16/10,13.7,13.7,13.7,13.7,600
09/15/10,13.55,13.55,13.55,13.55,140700
09/14/10,13.55,13.55,13.55,13.55,62100
09/13/10,13.5,13.5,13.5,13.5,21400
09/10/2010,13.25,13.25,13.25,13.25,31700
09/09/2010,13.15,13.15,13.15,13.15,47800
09/08/2010,13.15,13.15,13.15,13.15,36900
09/07/2010,13.05,13.05,13.05,13.05,38600
09/06/2010,13.3,13.3,13.3,13.3,8400
09/03/2010,13.35,13.35,13.35,13.35,53000
09/02/2010,13.35,13.35,13.35,13.35,66300
09/01/2010,13.25,13.25,13.25,13.25,53100
08/31/10,13.25,13.25,13.25,13.25,69100
08/30/10,13.75,13.75,13.75,13.75,19600
08/26/10,13.9,13.9,13.9,13.9,5700
08/25/10,13.85,13.85,13.85,13.85,88100
08/24/10,13.85,13.85,13.85,13.85,57800
08/23/10,14.1,14.1,14.1,14.1,568000
08/20/10,14.2,14.2,14.2,14.2,8000
08/19/10,14.15,14.15,14.15,14.15,38800
08/18/10,14.15,14.15,14.15,14.15,26800
08/17/10,14,14,14,14,263900
08/16/10,14,14,14,14,181800
08/13/10,14.35,14.35,14.35,14.35,39400
08/12/2010,14,14,14,14,576300
08/11/2010,14,14,14,14,25700
08/10/2010,14.55,14.55,14.55,14.55,25400
08/09/2010,14.55,14.55,14.55,14.55,50500
08/06/2010,14.55,14.55,14.55,14.55,61600
08/05/2010,14.45,14.45,14.45,14.45,25800
08/03/2010,14.2,14.2,14.2,14.2,82000
08/02/2010,14.25,14.25,14.25,14.25,22500
07/30/10,14.2,14.2,14.2,14.2,49800
07/29/10,13.9,13.9,13.9,13.9,112700
07/28/10,13.5,13.5,13.5,13.5,37300
07/27/10,13.55,13.55,13.55,13.55,9100
07/26/10,13.65,13.65,13.65,13.65,34400
07/23/10,13.6,13.6,13.6,13.6,204100
07/22/10,13.55,13.55,13.55,13.55,164800
07/21/10,13.75,13.75,13.75,13.75,15700
07/20/10,13.8,13.8,13.8,13.8,281800
07/19/10,13.9,13.9,13.9,13.9,57100
07/16/10,14,14,14,14,46900
07/15/10,14,14,14,14,49500
07/14/10,14.05,14.05,14.05,14.05,100500
07/13/10,14.1,14.1,14.1,14.1,143400
07/12/2010,14.1,14.1,14.1,14.1,221500
07/09/2010,14.05,14.05,14.05,14.05,136700
07/08/2010,14.05,14.05,14.05,14.05,19000
07/07/2010,14.1,14.1,14.1,14.1,30100
07/06/2010,14.1,14.1,14.1,14.1,52300
07/05/2010,14.05,14.05,14.05,14.05,16000
07/02/2010,14.1,14.1,14.1,14.1,12600
07/01/2010,14.1,14.1,14.1,14.1,42100
06/30/10,14.05,14.05,14.05,14.05,26300
06/29/10,14.1,14.1,14.1,14.1,35900
06/28/10,13.95,13.95,13.95,13.95,126600
06/25/10,13.95,13.95,13.95,13.95,46300
06/24/10,13.95,13.95,13.95,13.95,212600
06/23/10,13.7,13.7,13.7,13.7,56500
06/22/10,14.05,14.05,14.05,14.05,85700
06/21/10,14.2,14.2,14.2,14.2,78500
06/18/10,14.1,14.1,14.1,14.1,5600
06/17/10,14.3,14.3,14.3,14.3,457900
06/16/10,14.1,14.1,14.1,14.1,20100
06/15/10,14.45,14.45,14.45,14.45,97400
06/14/10,14.5,14.5,14.5,14.5,81200
06/11/2010,14.5,14.5,14.5,14.5,17900
06/10/2010,14.35,14.35,14.35,14.35,25000
06/09/2010,14.45,14.45,14.45,14.45,137300
06/08/2010,14.55,14.55,14.55,14.55,159400
06/07/2010,14.75,14.75,14.75,14.75,71400
06/04/2010,14.45,14.45,14.45,14.45,35400
06/03/2010,14.05,14.05,14.05,14.05,199900
06/02/2010,13.5,13.5,13.5,13.5,28400
05/31/10,13.45,13.45,13.45,13.45,8600
05/28/10,13.05,13.05,13.05,13.05,14700
05/27/10,13.25,13.25,13.25,13.25,34700
05/26/10,13.6,13.6,13.6,13.6,160000
05/25/10,14.35,14.35,14.35,14.35,135800
05/24/10,14.35,14.35,14.35,14.35,27600
05/21/10,14.45,14.45,14.45,14.45,87100
05/20/10,14.7,14.7,14.7,14.7,85200
05/19/10,14.8,14.8,14.8,14.8,10600
05/18/10,15.1,15.1,15.1,15.1,117200
05/17/10,15.1,15.1,15.1,15.1,74300
05/14/10,15,15,15,15,55600
05/13/10,15,15,15,15,51700
05/12/2010,15,15,15,15,404800
05/11/2010,15.05,15.05,15.05,15.05,423800
05/10/2010,15.4,15.4,15.4,15.4,167200
05/07/2010,15.25,15.25,15.25,15.25,290500
05/06/2010,15.15,15.15,15.15,15.15,634700
05/05/2010,15.2,15.2,15.2,15.2,87800
05/04/2010,15.1,15.1,15.1,15.1,338100
05/03/2010,14.9,14.9,14.9,14.9,276900
04/30/10,14.45,14.45,14.45,14.45,65100
04/29/10,14.5,14.5,14.5,14.5,79300
04/28/10,14.45,14.45,14.45,14.45,485000
04/27/10,14.45,14.45,14.45,14.45,155300
04/26/10,14.55,14.55,14.55,14.55,94900
04/23/10,14.45,14.45,14.45,14.45,283000
04/22/10,14.4,14.4,14.4,14.4,194100
04/21/10,13.95,13.95,13.95,13.95,36100
04/20/10,13.9,13.9,13.9,13.9,197400
04/19/10,13.85,13.85,13.85,13.85,33500
04/16/10,14,14,14,14,367200
04/15/10,13.95,13.95,13.95,13.95,50400
04/14/10,14.05,14.05,14.05,14.05,26900
04/13/10,14,14,14,14,119800
04/12/2010,13.9,13.9,13.9,13.9,39400
04/09/2010,13.85,13.85,13.85,13.85,94800
04/08/2010,14,14,14,14,372700
04/07/2010,14.35,14.35,14.35,14.35,118700
04/06/2010,14.45,14.45,14.45,14.45,161800
04/01/2010,14.45,14.45,14.45,14.45,366500
03/31/10,14.4,14.4,14.4,14.4,251500
03/30/10,14.35,14.35,14.35,14.35,116900
03/29/10,14.4,14.4,14.4,14.4,20600
03/26/10,15,15,15,15,780700
03/25/10,14,14,14,14,53900
03/24/10,14,14,14,14,498600
03/23/10,14.4,14.4,14.4,14.4,69200
03/22/10,14.45,14.45,14.45,14.45,954900
03/19/10,13.7,13.7,13.7,13.7,359800
03/18/10,13.35,13.35,13.35,13.35,503300
03/17/10,14.5,14.5,14.5,14.5,491800
03/16/10,15.6,15.6,15.6,15.6,517100
03/15/10,16.4,16.4,16.4,16.4,1742500
03/12/2010,15.15,15.15,15.15,15.15,959000
03/11/2010,13.8,13.8,13.8,13.8,667000
03/10/2010,12.55,12.55,12.55,12.55,84100
03/09/2010,11.45,11.45,11.45,11.45,55100
03/08/2010,10.5,10.5,10.5,10.5,1188500
03/05/2010,10.05,10.05,10.05,10.05,121300
03/04/2010,9.3,9.3,9.3,9.3,555600
03/03/2010,9.15,9.15,9.15,9.15,239100
03/02/2010,8.95,8.95,8.95,8.95,245900
03/01/2010,8.8,8.8,8.8,8.8,43200
02/26/10,8.75,8.75,8.75,8.75,256000
02/25/10,8.3,8.3,8.3,8.3,668400
02/24/10,8.55,8.55,8.55,8.55,1365200
02/23/10,7.95,7.95,7.95,7.95,753000
02/22/10,7.65,7.65,7.65,7.65,39300
02/19/10,7.8,7.8,7.8,7.8,210500
02/18/10,7.8,7.8,7.8,7.8,16600
02/17/10,7.6,7.6,7.6,7.6,15000
02/16/10,7.95,7.95,7.95,7.95,105500
02/15/10,7.95,7.95,7.95,7.95,74600
02/12/2010,8,8,8,8,35200
02/11/2010,8,8,8,8,83600
02/10/2010,8.05,8.05,8.05,8.05,29100
02/09/2010,7.95,7.95,7.95,7.95,41800
02/08/2010,7.65,7.65,7.65,7.65,31500
02/05/2010,7.55,7.55,7.55,7.55,437200
02/04/2010,7.65,7.65,7.65,7.65,43600
02/03/2010,7.8,7.8,7.8,7.8,21900
02/02/2010,8,8,8,8,144000
02/01/2010,8.2,8.2,8.2,8.2,13400
01/29/10,8.15,8.15,8.15,8.15,6600
01/28/10,8.1,8.1,8.1,8.1,61000
01/27/10,8.25,8.25,8.25,8.25,38500
01/26/10,8.15,8.15,8.15,8.15,19600
01/25/10,8.15,8.15,8.15,8.15,9300
01/22/10,8.3,8.3,8.3,8.3,24000
01/21/10,8.45,8.45,8.45,8.45,37000
01/20/10,8.4,8.4,8.4,8.4,80100
01/19/10,8,8,8,8,72400
01/18/10,7.8,7.8,7.8,7.8,46800
01/15/10,7.85,7.85,7.85,7.85,27700
01/14/10,7.6,7.6,7.6,7.6,29500
01/13/10,7.5,7.5,7.5,7.5,716300
01/12/2010,7.5,7.5,7.5,7.5,299000
01/11/2010,7.35,7.35,7.35,7.35,20100
01/08/2010,7.35,7.35,7.35,7.35,43200
01/07/2010,7.45,7.45,7.45,7.45,23800
01/06/2010,7.4,7.4,7.4,7.4,3000
01/05/2010,7.45,7.45,7.45,7.45,239600
01/04/2010,7.25,7.25,7.25,7.25,8900
12/31/09,7.2,7.2,7.2,7.2,3900
12/30/09,7.5,7.5,7.5,7.5,12100
12/29/09,7.55,7.55,7.55,7.55,31300
12/28/09,7.5,7.5,7.5,7.5,9700
12/24/09,7.55,7.55,7.55,7.55,2200
12/23/09,7.5,7.5,7.5,7.5,13000
12/22/09,7.4,7.4,7.4,7.4,82700
12/21/09,7.5,7.5,7.5,7.5,86400
12/18/09,7.65,7.65,7.65,7.65,49300
12/17/09,7.4,7.4,7.4,7.4,40900
12/16/09,7.2,7.2,7.2,7.2,45300
12/15/09,7.1,7.1,7.1,7.1,106100
12/14/09,7,7,7,7,14100
12/11/2009,6.9,6.9,6.9,6.9,254700
12/10/2009,7.65,7.65,7.65,7.65,477800
12/09/2009,8.3,8.3,8.3,8.3,327400
12/08/2009,8.65,8.65,8.65,8.65,188300
12/07/2009,8.45,8.45,8.45,8.45,56000
12/04/2009,8.2,8.2,8.2,8.2,138100
12/03/2009,8.05,8.05,8.05,8.05,30900
12/02/2009,8,8,8,8,69400
12/01/2009,7.95,7.95,7.95,7.95,80100
11/30/09,7.8,7.8,7.8,7.8,56800
11/27/09,7.6,7.6,7.6,7.6,3400
11/26/09,7.5,7.5,7.5,7.5,24100
11/25/09,7.4,7.4,7.4,7.4,91300
11/24/09,7.55,7.55,7.55,7.55,38200
11/23/09,7.9,7.9,7.9,7.9,15500
11/20/09,8,8,8,8,65800
11/19/09,7.95,7.95,7.95,7.95,208100
11/18/09,7.85,7.85,7.85,7.85,65800
11/17/09,7.95,7.95,7.95,7.95,28900
11/16/09,8,8,8,8,793500
11/13/09,7.9,7.9,7.9,7.9,153500
11/12/2009,7.65,7.65,7.65,7.65,63000
11/11/2009,7.5,7.5,7.5,7.5,214900
11/10/2009,7,7,7,7,72200
11/09/2009,6.95,6.95,6.95,6.95,86400
11/06/2009,6.9,6.9,6.9,6.9,15700
11/05/2009,6.9,6.9,6.9,6.9,6700
11/04/2009,6.9,6.9,6.9,6.9,45000
11/03/2009,6.85,6.85,6.85,6.85,23000
11/02/2009,6.9,6.9,6.9,6.9,32200
10/30/09,7,7,7,7,1617600
10/29/09,6.95,6.95,6.95,6.95,203600
10/28/09,6.9,6.9,6.9,6.9,124300
10/27/09,6.9,6.9,6.9,6.9,44600
10/26/09,6.85,6.85,6.85,6.85,36700
10/23/09,6.8,6.8,6.8,6.8,118300
10/22/09,6.65,6.65,6.65,6.65,7200
10/21/09,6.55,6.55,6.55,6.55,24600
10/19/09,6.55,6.55,6.55,6.55,41400
10/16/09,6.5,6.5,6.5,6.5,2200
10/15/09,6.5,6.5,6.5,6.5,365100
10/14/09,6.4,6.4,6.4,6.4,324800
10/13/09,6.4,6.4,6.4,6.4,247000
10/12/2009,6.4,6.4,6.4,6.4,54000
10/09/2009,6.4,6.4,6.4,6.4,191100
10/08/2009,6.4,6.4,6.4,6.4,55300
10/07/2009,6.35,6.35,6.35,6.35,132900
10/06/2009,6.4,6.4,6.4,6.4,78800
10/05/2009,6.4,6.4,6.4,6.4,178900
10/02/2009,6.35,6.35,6.35,6.35,29100
10/01/2009,6.3,6.3,6.3,6.3,72000
09/30/09,6.05,6.05,6.05,6.05,41900
09/29/09,6,6,6,6,143200
09/28/09,6,6,6,6,27300
09/25/09,6.15,6.15,6.15,6.15,51600
09/24/09,5.95,5.95,5.95,5.95,61400
09/23/09,5.95,5.95,5.95,5.95,44200
09/22/09,5.9,5.9,5.9,5.9,62900
09/18/09,5.9,5.9,5.9,5.9,19000
09/17/09,6,6,6,6,73700
09/16/09,6.05,6.05,6.05,6.05,412300
09/15/09,6.15,6.15,6.15,6.15,225900
09/14/09,6.2,6.2,6.2,6.2,104000
09/11/2009,6.25,6.25,6.25,6.25,76500
09/10/2009,6.35,6.35,6.35,6.35,18700
09/09/2009,6.25,6.25,6.25,6.25,19500
09/08/2009,6,6,6,6,35800
09/07/2009,6.4,6.4,6.4,6.4,73100
09/04/2009,6.5,6.5,6.5,6.5,83600
09/03/2009,6.35,6.35,6.35,6.35,17600
09/02/2009,6.3,6.3,6.3,6.3,107400
09/01/2009,6.3,6.3,6.3,6.3,211100
08/31/09,6.15,6.15,6.15,6.15,139300
08/28/09,6.45,6.45,6.45,6.45,23700
08/27/09,6.6,6.6,6.6,6.6,41700
08/26/09,6.6,6.6,6.6,6.6,63300
08/24/09,6.45,6.45,6.45,6.45,161100
08/21/09,6.3,6.3,6.3,6.3,350500
08/20/09,6.35,6.35,6.35,6.35,130300
08/19/09,6.6,6.6,6.6,6.6,30500
08/18/09,6.8,6.8,6.8,6.8,71000
08/17/09,6.9,6.9,6.9,6.9,41100
08/14/09,7,7,7,7,137700
08/13/09,7.35,7.35,7.35,7.35,90000
08/12/2009,7.4,7.4,7.4,7.4,46200
08/11/2009,7.15,7.15,7.15,7.15,212600
08/10/2009,7,7,7,7,41800
08/07/2009,6.7,6.7,6.7,6.7,38200
08/06/2009,6.5,6.5,6.5,6.5,66400
08/05/2009,6.4,6.4,6.4,6.4,38400
08/04/2009,6.35,6.35,6.35,6.35,143500
08/03/2009,6.3,6.3,6.3,6.3,53700
07/31/09,6.4,6.4,6.4,6.4,47600
07/30/09,6.25,6.25,6.25,6.25,38500
07/29/09,6.25,6.25,6.25,6.25,42100
07/28/09,6.2,6.2,6.2,6.2,349700
07/27/09,6.2,6.2,6.2,6.2,42200
07/24/09,6.15,6.15,6.15,6.15,25000
07/23/09,6.2,6.2,6.2,6.2,23300
07/22/09,6.1,6.1,6.1,6.1,391600
07/21/09,6.05,6.05,6.05,6.05,26700
07/20/09,6,6,6,6,161400
07/17/09,6,6,6,6,15300
07/16/09,6,6,6,6,102800
07/15/09,6.05,6.05,6.05,6.05,58600
07/14/09,6.1,6.1,6.1,6.1,568900
07/13/09,6.05,6.05,6.05,6.05,39100
07/10/2009,6.05,6.05,6.05,6.05,21500
07/09/2009,6.05,6.05,6.05,6.05,86300
07/08/2009,6.05,6.05,6.05,6.05,47300
07/07/2009,6.1,6.1,6.1,6.1,38200
07/06/2009,6.15,6.15,6.15,6.15,58300
07/03/2009,6.1,6.1,6.1,6.1,1407600
07/02/2009,6.15,6.15,6.15,6.15,32300
07/01/2009,6,6,6,6,193200
06/30/09,6.1,6.1,6.1,6.1,28600
06/29/09,6.15,6.15,6.15,6.15,180800
06/26/09,6.2,6.2,6.2,6.2,4600
06/25/09,6.1,6.1,6.1,6.1,73900
06/24/09,6,6,6,6,389800
06/23/09,6.1,6.1,6.1,6.1,76300
06/22/09,6.45,6.45,6.45,6.45,162000
06/19/09,6.5,6.5,6.5,6.5,178400
06/18/09,6,6,6,6,315400
06/17/09,5.85,5.85,5.85,5.85,2690700
06/16/09,5.95,5.95,5.95,5.95,35700
06/15/09,5.9,5.9,5.9,5.9,244500
06/12/2009,5.85,5.85,5.85,5.85,157800
06/11/2009,5.9,5.9,5.9,5.9,85100
06/10/2009,6.05,6.05,6.05,6.05,55900
06/09/2009,5.95,5.95,5.95,5.95,12700
06/08/2009,6,6,6,6,30000
06/05/2009,6,6,6,6,5300
06/04/2009,6,6,6,6,28300
06/03/2009,5.95,5.95,5.95,5.95,39100
06/02/2009,6.05,6.05,6.05,6.05,15000
05/29/09,6.05,6.05,6.05,6.05,15100
05/28/09,6.1,6.1,6.1,6.1,73800
05/27/09,6.15,6.15,6.15,6.15,40000
05/26/09,6.2,6.2,6.2,6.2,39000
05/25/09,6.2,6.2,6.2,6.2,221600
05/22/09,6.2,6.2,6.2,6.2,319900
05/21/09,6.2,6.2,6.2,6.2,39300
05/20/09,6.3,6.3,6.3,6.3,58400
05/19/09,6.45,6.45,6.45,6.45,63800
05/18/09,6.35,6.35,6.35,6.35,29200
05/15/09,6.3,6.3,6.3,6.3,7300
05/14/09,5.9,5.9,5.9,5.9,221800
05/13/09,5.9,5.9,5.9,5.9,15300
05/12/2009,5.75,5.75,5.75,5.75,619600
05/11/2009,5.85,5.85,5.85,5.85,213000
05/08/2009,5.85,5.85,5.85,5.85,108200
05/07/2009,5.95,5.95,5.95,5.95,46700
05/06/2009,5.8,5.8,5.8,5.8,2709400
05/05/2009,5.8,5.8,5.8,5.8,269400
05/04/2009,5.8,5.8,5.8,5.8,176900
04/30/09,5.65,5.65,5.65,5.65,157900
04/29/09,5.55,5.55,5.55,5.55,311700
04/28/09,5.55,5.55,5.55,5.55,131900
04/27/09,5.8,5.8,5.8,5.8,60500
04/24/09,5.6,5.6,5.6,5.6,108700
04/23/09,5.55,5.55,5.55,5.55,41600
04/22/09,5.4,5.4,5.4,5.4,9300
04/21/09,5.45,5.45,5.45,5.45,56500
04/20/09,5.3,5.3,5.3,5.3,9100
04/16/09,5.1,5.1,5.1,5.1,17200
04/15/09,5.4,5.4,5.4,5.4,20200
04/14/09,5.45,5.45,5.45,5.45,2700
04/09/2009,5.2,5.2,5.2,5.2,176700
04/08/2009,5,5,5,5,17300
04/07/2009,5.1,5.1,5.1,5.1,332600
04/06/2009,5.2,5.2,5.2,5.2,1504200
04/03/2009,5.4,5.4,5.4,5.4,842700
04/02/2009,5.35,5.35,5.35,5.35,35100
04/01/2009,5.45,5.45,5.45,5.45,23300
03/31/09,5.4,5.4,5.4,5.4,84000
03/30/09,5.25,5.25,5.25,5.25,15600
03/27/09,5.45,5.45,5.45,5.45,36200
03/26/09,5.35,5.35,5.35,5.35,7200
03/25/09,5.35,5.35,5.35,5.35,19200
03/24/09,5.4,5.4,5.4,5.4,32600
03/23/09,5.45,5.45,5.45,5.45,16400
03/20/09,5.45,5.45,5.45,5.45,14600
03/19/09,5.5,5.5,5.5,5.5,540
03/18/09,5,5,5,5,1036800
03/17/09,5.5,5.5,5.5,5.5,66510
03/16/09,5.45,5.45,5.45,5.45,40200
03/13/09,5,5,5,5,3100
03/12/2009,4.55,4.55,4.55,4.55,75400
03/11/2009,4.5,4.5,4.5,4.5,20200
03/10/2009,4.4,4.4,4.4,4.4,6900
03/09/2009,4.5,4.5,4.5,4.5,24400
03/06/2009,4.25,4.25,4.25,4.25,18300
03/05/2009,4.25,4.25,4.25,4.25,10500
03/04/2009,4,4,4,4,20600
03/03/2009,4.25,4.25,4.25,4.25,23500
03/02/2009,4.1,4.1,4.1,4.1,43300
02/27/09,4.4,4.4,4.4,4.4,44200
02/26/09,4.65,4.65,4.65,4.65,31200
02/25/09,4.95,4.95,4.95,4.95,15950
02/24/09,4.85,4.85,4.85,4.85,24100
02/23/09,4.9,4.9,4.9,4.9,6900
02/20/09,4.85,4.85,4.85,4.85,7800
02/19/09,4.95,4.95,4.95,4.95,32100
02/18/09,5,5,5,5,24700
02/17/09,5.05,5.05,5.05,5.05,16300
02/16/09,5.1,5.1,5.1,5.1,2700
02/13/09,5.05,5.05,5.05,5.05,1425900
02/12/2009,5.2,5.2,5.2,5.2,52200
02/11/2009,4.85,4.85,4.85,4.85,26400
02/10/2009,5,5,5,5,29500
02/09/2009,5.05,5.05,5.05,5.05,19100
02/06/2009,5,5,5,5,138200
02/05/2009,5.5,5.5,5.5,5.5,29000
02/04/2009,5.65,5.65,5.65,5.65,15000
02/03/2009,5.85,5.85,5.85,5.85,26300
02/02/2009,6.25,6.25,6.25,6.25,9300
01/30/09,5.9,5.9,5.9,5.9,63600
01/29/09,6.4,6.4,6.4,6.4,8480
01/28/09,6,6,6,6,14100
01/27/09,6,6,6,6,37807
01/26/09,6.4,6.4,6.4,6.4,13100
01/23/09,6.45,6.45,6.45,6.45,12400
01/22/09,6.45,6.45,6.45,6.45,12700
01/21/09,6.5,6.5,6.5,6.5,18500
01/20/09,6.5,6.5,6.5,6.5,71500
01/19/09,6.75,6.75,6.75,6.75,9050
01/16/09,6.35,6.35,6.35,6.35,91200
01/15/09,6.75,6.75,6.75,6.75,55400
01/14/09,6.6,6.6,6.6,6.6,61700
01/13/09,6.9,6.9,6.9,6.9,59200
01/12/2009,6.95,6.95,6.95,6.95,27400
01/09/2009,7.15,7.15,7.15,7.15,51600
01/08/2009,7.5,7.5,7.5,7.5,98500
01/07/2009,8.15,8.15,8.15,8.15,77400
01/06/2009,8.5,8.5,8.5,8.5,37850
01/05/2009,8.05,8.05,8.05,8.05,11000
01/02/2009,7.6,7.6,7.6,7.6,2200
12/31/08,7,7,7,7,26700
12/30/08,6.7,6.7,6.7,6.7,69900
12/29/08,6.7,6.7,6.7,6.7,90500
12/24/08,6.7,6.7,6.7,6.7,13000
12/23/08,6.55,6.55,6.55,6.55,10500
12/22/08,6.2,6.2,6.2,6.2,39100
12/19/08,6,6,6,6,40100
12/18/08,6,6,6,6,23700
12/17/08,6.05,6.05,6.05,6.05,9900
12/16/08,5.8,5.8,5.8,5.8,300
12/15/08,5.45,5.45,5.45,5.45,6600
12/11/2008,5.35,5.35,5.35,5.35,37600
12/10/2008,5.25,5.25,5.25,5.25,50000
12/09/2008,5.3,5.3,5.3,5.3,134000
12/08/2008,5.6,5.6,5.6,5.6,4800
12/05/2008,5.15,5.15,5.15,5.15,131000
12/04/2008,5.55,5.55,5.55,5.55,16000
12/03/2008,5.7,5.7,5.7,5.7,84200
12/02/2008,6.15,6.15,6.15,6.15,11900
12/01/2008,6.15,6.15,6.15,6.15,15343
11/28/08,6.1,6.1,6.1,6.1,57900
11/27/08,6.6,6.6,6.6,6.6,57800
11/26/08,6.75,6.75,6.75,6.75,30500
11/25/08,6.8,6.8,6.8,6.8,67300
11/24/08,6.8,6.8,6.8,6.8,37900
11/21/08,6.8,6.8,6.8,6.8,81900
11/20/08,6.75,6.75,6.75,6.75,338400
11/19/08,7.45,7.45,7.45,7.45,25700
11/18/08,7.25,7.25,7.25,7.25,84300
11/17/08,7.7,7.7,7.7,7.7,65200
11/14/08,8.05,8.05,8.05,8.05,64700
11/13/08,8.7,8.7,8.7,8.7,10000
11/12/2008,8.5,8.5,8.5,8.5,10600
11/11/2008,9.05,9.05,9.05,9.05,15200
11/10/2008,9.05,9.05,9.05,9.05,118200
11/07/2008,9.5,9.5,9.5,9.5,75200
11/05/2008,9.5,9.5,9.5,9.5,11157
11/04/2008,8.65,8.65,8.65,8.65,55900
11/03/2008,8.35,8.35,8.35,8.35,30100
10/31/08,7.65,7.65,7.65,7.65,17900
10/30/08,7.5,7.5,7.5,7.5,8900
10/29/08,7.45,7.45,7.45,7.45,7400
10/28/08,7.45,7.45,7.45,7.45,10600
10/27/08,7.55,7.55,7.55,7.55,5700
10/24/08,7.75,7.75,7.75,7.75,5800
10/23/08,7.5,7.5,7.5,7.5,7800
10/22/08,7.65,7.65,7.65,7.65,8900
10/21/08,7.55,7.55,7.55,7.55,13700
10/17/08,7.8,7.8,7.8,7.8,11500
10/16/08,7.75,7.75,7.75,7.75,15900
10/15/08,8,8,8,8,18700
10/14/08,7.95,7.95,7.95,7.95,10000
10/13/08,7.95,7.95,7.95,7.95,5000
10/09/2008,7.95,7.95,7.95,7.95,29500
